-0.25203142,-0.07575609,0.08854876,0.0015080043,0.47621542,-0.37797236,0.31872177,0.33067682
-0.29126167,-0.0348283,0.13070096,0.07685543,0.85081524,-0.69951165,0.5786574,0.54849833
-0.3498369,0.025822831,0.18903206,0.16821373,1.0838327,-0.9143881,0.7560352,0.6770433
-0.42043468,0.09893925,0.25624758,0.26698813,1.1956271,-1.03778,0.85895425,0.7423317
-0.49752396,0.17879476,0.327735,0.36338028,1.225556,-1.0993468,0.90965897,0.7714981
-0.5775893,0.26164636,0.40097168,0.45136747,1.2065555,-1.1236931,0.9283897,0.78149235
-0.658562,0.34528053,0.4746081,0.52823615,1.1598309,-1.1264851,0.92880046,0.7809536
-0.739242,0.42844573,0.5478701,0.5930557,1.0976638,-1.1166528,0.91895455,0.77400094
-0.81891423,0.5104411,0.6202599,0.64571095,1.0270035,-1.0991156,0.90333974,0.76266783
-0.89713174,0.590869,0.69142294,0.6864875,0.9519022,-1.0766284,0.8844101,0.7480958
-0.97360146,0.66949826,0.76109254,0.71593004,0.874867,-1.0508286,0.86352754,0.7310578
-1.0481256,0.7461919,0.82906646,0.7347968,0.79754823,-1.0227897,0.8414893,0.71217555
-1.1205727,0.8208706,0.8951976,0.7440337,0.7210705,-0.9933066,0.8188119,0.6920061
-1.1908629,0.89349484,0.9593897,0.7447427,0.64618915,-0.9630395,0.7958816,0.67107475
-1.2489455,0.947942,1.0315664,0.37625924,0.39403826,-0.6749937,0.43929964,0.8490489
-1.2727782,0.9490291,1.1328726,-0.5403144,-0.07319488,-0.01912272,-0.3792447,1.2758201
-1.2533937,0.88350576,1.267717,-1.3444413,-0.47428724,0.5375596,-1.0585718,1.567725
-1.1972392,0.76193666,1.4244937,-2.0101185,-0.87732583,0.9970608,-1.62419,1.7441598
-1.128021,0.6262763,1.5503651,-1.0572957,-0.52660275,0.6236477,-0.94390965,0.36750072
-1.08844,0.5571297,1.5437641,-0.79175335,-0.49204716,0.619354,-0.825538,-0.18657199
